CAGE_CODE,INITIAL_REGISTRATION_DATE,PHYSICAL_ADDRESS_ZIP_POSTAL_CODE,ENTITY_CONGRESSIONAL_DISTRICT,BUSINESS_START_DATE,FISCAL_YEAR_END_CLOSE_DATE,ENTITY_STRUCTURE,STATE_OF_INCORPORATION,BUSINESS_TYPE_STRING,NAICS_CODE_STRING,PSC_CODE_STRING,CREDIT_CARD_USAGE,SBA_BUSINESS_TYPES_STRING
4GLU8,20060717,70501,03,19800523,1231,2L,LA,23~27~2X~8E~8W~A2~OY~XS,561210Y~561720Y~561730Y~561790Y,,N,A620201213
54H94,20080630,20109,01,20031023,1231,2K,VA,23~27~2X~A5~LJ~OY~QF,236220Y~237120Y~453920Y~518210Y~541330E~541511Y~541512Y~541513Y~541519E~541611Y~541690Y~561110Y~561210Y~561612Y~611519E~621111Y~621112Y~621210Y~621310Y~621320Y~621330Y~621340Y~621399Y~621512Y~621999Y~624190Y~811212Y~921190 ~928110 ,S206,Y,A620200914
4S5E2,20070601,26505,01,20040301,1231,ZZ,WV,2X~8W~A2~LJ,541330E~541511Y~541512Y~541513Y~541519E~541611Y~541618Y~561110Y~611420Y,AJ21~AJ22~AJ23~AJ24~AJ26,Y,XX        
6GK07,20110725,60606,07,20020101,1231,2L,IL,23~27~2X~OY~XS,541611Y~541612Y~541613Y~541614Y~541618Y~541720Y~561110Y~611430Y~611710Y~624110Y~624120Y~624210Y~624221Y~624229Y,,Y,A620241003
30SH1,20040901,21042,07,20040820,1231,ZZ,MD,2X~LJ,511210Y~518210Y~519130Y~531390Y~541330E~541340Y~541350Y~541360Y~541370Y~541430Y~541490Y~541511Y~541512Y~541513Y~541519E~541611Y~541614Y~541618Y~541620Y~541690Y~562910E~611420Y,R702~T012~T013,Y,XX        
72FV4,20050922,19110,02,20030823,1231,2K,PA,23~27~2X~LJ~PI,541930Y~611430Y~611630Y,R608~U009,Y,A620220228
459N4,20050922,19110,02,20030823,1231,2K,PA,23~27~2X~LJ~PI,541930Y~611430Y~611630Y,R608~U009,Y,A620220228
32FC1,20041007,21202,07,20040608,1231,2L,MD,23~27~2X~HQ~OY~XS,518210Y~519190Y~541430Y~541511Y~541512Y~541513Y~541519E~541930Y~561110Y~561320Y~561990Y~611420Y,,Y,XX        
3GJP7,20030709,29550,07,19821002,1231,2L,SC,23~27~2X~OY~XS,323111Y~332999Y~333923Y~333924Y~333992Y~333999Y~334417Y~334419Y~335210Y~335311Y~336111Y~336112Y~336310Y~336350Y~336390Y~493110Y~493190Y~541614Y,2805~2815~2910~2950~2990,Y,XX        
0XWS5,20010926,74501,02,19851017,1231,2L,OK,2X~8W~A2,221310Y~238220Y~321113Y~325510Y~325998Y~327310Y~327332Y~331314Y~332112Y~332114Y~332119Y~332311Y~332313Y~332321Y~332322Y~332323Y~332420Y~332431Y~332439Y~332510Y~332613Y~332618Y~332710Y~332721Y~332722Y~332811Y~332812Y~332813Y~332911Y~332912Y~332991Y~332996Y~332999Y~333112Y~333244Y~333249Y~333413Y~333414Y~333415Y~333611Y~333612Y~333613Y~333618Y~333924Y~334111Y~334112Y~334118Y~334220Y~334290Y~334310Y~334412Y~334413Y~334416Y~334417Y~334418Y~334419Y~334510Y~334511Y~334512Y~334513Y~334514Y~334515Y~334516Y~334517Y~334519Y~334613Y~334614Y~336111Y~336112Y~336120Y~336211Y~336212Y~336213Y~336214Y~336310Y~336320Y~336330Y~336340Y~336350Y~336360Y~336370Y~336390Y~336411Y~336412Y~336413Y~336414Y~336415Y~336419Y~336510Y~336611Y~336612Y~336992Y~336999Y~337122Y~337124Y~337127Y~423120Y~423130Y~423210Y~423320Y~423450Y~423830Y~423840Y~423930Y~424690Y~424720Y~444190Y,,Y,XX        
1E8Z1,20010604,78240,20,19900401,1231,2K,TX,23~27~2X~8W~A2~LJ~PI,485320N~485510N~485999N~524114Y~541611N~541930N~561410N~561510Y~561599Y~721110Y,V302,Y,XX        
3B4R0,20021015,83464,02,19840515,1231,2K,ID,27~2X~8W~A2~LJ~MF,115310E~237990E~238120Y~332311Y~332312Y~332313Y~332322Y~332323Y~332420Y~332431Y~332439Y~332710Y~332721Y~332812Y~332813Y~332996Y~332999Y~333517Y~333992Y~337124Y~339999Y~423510Y~813910Y,2090~3449~3730~4520~4710~5306~5410~5450~5660~9520~9535~9545~9999~Z1LB,Y,XX        
527S6,20080421,32953,08,20040701,1231,2L,FL,27~2X~G9~XS,115310E~221310Y~236220Y~237110Y~237120Y~237310Y~237990E~238290Y~238910Y~238990E~333999Y~339999Y~424710Y~447110Y~447190Y~486910Y~541330E~541620Y~561730Y~562211Y~562212Y~562213Y~562219Y~562910E~562998Y,,Y,A620210824
5RTX7,20091020,76092,24,20001226,1231,2L,WA,23~27~2X~FR,236220Y~237310Y~237990E~541330E~541611Y~541618Y~541620Y,,N,A620271117
4QQ71,20070419,99801,00,19900401,1231,2J,AK,2X~8W~HQ,541330E~541611Y~561210Y~561612Y~561720Y~561730Y~561740Y~561790Y,H179~M100~M1AA~M1AB~M1AZ~M1EB~M1EZ~M1FA~M1FZ~M1HA~M1HC~M1JZ~M1KZ~M1LZ~R499~R610~S208~S216~S299,N,XX        
50NF5,20080311,21754,08,20060223,1231,2L,MD,23~2X~8E~8W~A2~HQ~QZ,541511Y~541512Y~541513Y~541519E~541990Y,,N,A620280529
4HTE1,20060821,81089,03,20021120,1231,2L,CO,2X,221112Y~423830Y~811310Y,6115~J061~L061,Y,XX        
36VH7,20050308,04441,02,20050211,1231,2J,ME,2X~A5~HQ~LJ~QF,236210Y~236220Y~237110Y~237310Y~237990E~238110Y~238120Y~238190Y~238210Y~238910Y~238990E~561730Y~562910E,,Y,XX        
6S2A8,20040906,22835,07,19931001,1231,2L,VA,27~2X~8W~A2~PI~XS,334111Y~334112Y~334118Y~334210Y~334220Y~335311Y~335999Y~423410Y~423420Y~423430Y~423450Y~423610Y~423690Y~517311Y~517312Y~517911Y~541519E~541714Y,D302~D304~D310~D316~D399,Y,XX        
5XM86,20040906,22835,07,19931001,1231,2L,VA,27~2X~8W~A2~PI~XS,334111Y~334112Y~334118Y~334210Y~334220Y~335311Y~335999Y~423410Y~423420Y~423430Y~423450Y~423610Y~423690Y~517311Y~517312Y~517911Y~541519E~541714Y,D302~D304~D310~D316~D399,Y,XX        
301Q5,20040906,22835,07,19931001,1231,2L,VA,27~2X~8W~A2~PI~XS,334111Y~334112Y~334118Y~334210Y~334220Y~335311Y~335999Y~423410Y~423420Y~423430Y~423450Y~423610Y~423690Y~517311Y~517312Y~517911Y~541519E~541714Y,D302~D304~D310~D316~D399,Y,XX        
30YY7,20040913,22407,07,20040503,1231,2L,VA,23~2X~A5~OY~QF,512110Y~541330E~541511Y~541512Y~541519E~541611Y~541612Y~541613Y~541614Y~541618Y~541690Y~541990Y~561110N~561210Y~611210Y~611420Y~611430Y~611519E~611699Y~611710Y~621340N~624310Y~811213Y,AD21~AD23~AD24~AD26~U008~U009~U012~U013~U014,N,A620281027
5N3G1,20090817,79905,16,20021202,1231,2L,TX,23~27~2X~PI~XS,236115Y~236116Y~236118Y~236220Y~238330Y~238910Y~238990E~312112Y~333318Y~484210Y~524126Y~532210Y~541214Y~541611Y~541612Y~561110Y~561210Y~562910E~611710Y~811412Y~923130 ,,Y,XX        
37DZ4,20050314,31088,08,20050201,1231,2L,GA,2X~LJ,334511Y~336411Y~336412Y~336413Y~336414Y~336415Y~336419Y~484220N~488119N~488190N~518210N~519120N~519130Y~519190N~541330E~541511N~541512N~541513N~541614N~541618N~541620N~541690N~541715E~541990N~561210N~561330N~561499N~561612N~561621N~611519E~611710N~811212N~811219N,AC11~AD94~AT61~J015~R499~R699,N,A620221025
302G4,20040907,78201,20,20040227,1231,2L,TX,23~27~2X~HQ~LJ~PI,213112Y~236210Y~236220Y~237990E~238110Y~238160Y~238190Y~238210Y~238910Y~238990E~327390Y~335921Y~484230Y~541620Y~562111Y~562112Y~562119Y~562211Y~562212Y~562219Y~562910E~562991Y~562998Y,F110~F999,Y,XX        
31KW2,20040917,73071,04,20030917,0930,2L,OK,1B~23~27~2X~LJ~NB~OW~XY,238210Y~493110Y~524291Y~524298Y~541219Y~541330E~541511Y~541512Y~541513Y~541519E~541612Y~541690Y~541720Y~541990Y~561110Y~561210Y~561320Y~561421Y~561612Y~561990Y~611710Y,,Y,A620260726~XX        
5U1X2,20100111,96813,01,20080718,1231,2L,HI,23~27~2X~8U~G9,236118N~236210N~236220N~237110N~237120N~237130N~237310N~238160N~238210N~238220N~238320N~238330N~238910N~238990E~336611Y~423330Y~423390Y~484110N~488190N~517410N~517911Y~517919N~531120E~532120Y~541199N~541330E~541511N~541512N~541513N~541519E~541611N~541613N~541618N~541620N~541690N~541715E~541990N~561110N~561210Y~561410N~561421N~561422N~561431N~561492N~561720N~561730N~561910N~561990N~562910E~611420N~611430N~811310N,AG71~AG72~AG73~AG74~AG76~AG81~AG84~AG86~C100~C1AZ~C200~R607~R699~Z1AZ~Z2AZ,Y,A620200803
31CB3,20040914,96819,01,20031203,1231,2L,HI,27~2X~8U~LJ~NB,221330N~236210Y~236220Y~333922Y~493110N~517919N~541330E~541350N~541430N~541511N~541512N~541513N~541519E~541611N~541614N~541618N~541620N~541690N~541990N~561210Y~561410N~561421N~561730N~561790N~562910E~611430N,AD24~AD26~B554~D307~D314~F999~H399~N099~R499~R699,Y,A620230611
43BE2,20050815,20006,98,20041217,1231,2L,DC,23~27~2X~8E~8W~A2~LJ~OY,541611Y~541613Y~541820Y~541840Y~541890Y~561920Y~611430Y~711310Y~928120 ,AF16~AM16,Y,A620260501
6QZN8,20120430,82601,00,19740101,0331,2L,WY,27~2X,213112Y~213113Y~213114Y~213115Y~237110Y~237120Y~237130Y~237210Y~237310Y~237990E~541330E~541340Y~541350Y~541360Y~541370Y~541380Y~541620Y~562211Y~562212Y~562219Y~562910E~562920Y,C1AA~C1AB~C1AZ~C1BA~C1BB~C1BC~C1BD~C1BE~C1BF~C1BG,Y,XX        
31JQ3,20040917,33169,24,20030829,1231,2L,FL,23~2X~8E~8W~A2~HQ~OY~XS,523991Y~541211Y~541213Y~541214Y~541219Y~541512Y~541513Y~541519E~541611Y~541618Y~541990Y~561110Y~561320Y~561611Y~611430Y,R699~R703~R704~R710,Y,XX        
5DEH3,20090325,20005,98,20041001,1231,2L,VA,23~27~2X~FR~HQ,237130Y~238210Y~238350Y~517911Y~518210Y~541511Y~541512Y~541513Y~541519E~541611Y~541618Y~561320Y~561499Y~611420Y~611430Y~811212Y,,Y,A620240716
315E6,20040928,21001,02,20040813,1231,2L,VA,23~27~2X~A5~FR~QF~XS,212319Y~236210Y~236220Y~237110Y~237120Y~237130Y~237310Y~237990E~238110Y~238120Y~238130Y~238140Y~238150Y~238160Y~238170Y~238190Y~238210Y~238220Y~238290Y~238310Y~238320Y~238330Y~238340Y~238350Y~238390Y~238910Y~238990E~333318Y~541350N~541380Y~561210Y~561621Y~561730N~561990Y~562111Y~562910E~811213Y,,Y,A620200811
4WPD4,20071022,02120,07,20041118,1231,2L,MA,23~27~2X~8E~8W~A2~OY~XS,334111Y~334118Y~334210Y~334511Y~335999Y~518210Y~541330E~541511Y~541512Y~541519E~541611Y~541612Y~541614Y~541690Y~541720Y~561410Y~561611Y~611699Y~624190Y~811211Y~811219Y,5963~5998~AC61~J059~N059,Y,XX        
73W63,20041103,79925,16,20021001,0630,2L,TX,23~27~2X~8E~8W~A2~HQ~PI,236210Y~236220Y~237110Y~237310Y~238110Y~238160Y~238210Y~238220Y~238330Y~238390Y~238910Y~238990E~327390Y~488190Y~532412Y~541211Y~541330E~541360Y~541519E~541611Y~541620Y~541990Y~561110N~561210Y~561621Y~561720Y~561730N~562112Y~562211Y~562910E~611430N,,Y,XX        
711Q3,20041103,79925,16,20021001,0630,2L,TX,23~27~2X~8E~8W~A2~HQ~PI,236210Y~236220Y~237110Y~237310Y~238110Y~238160Y~238210Y~238220Y~238330Y~238390Y~238910Y~238990E~327390Y~488190Y~532412Y~541211Y~541330E~541360Y~541519E~541611Y~541620Y~541990Y~561110N~561210Y~561621Y~561720Y~561730N~562112Y~562211Y~562910E~611430N,,Y,XX        
33BS3,20041103,79925,16,20021001,0630,2L,TX,23~27~2X~8E~8W~A2~HQ~PI,236210Y~236220Y~237110Y~237310Y~238110Y~238160Y~238210Y~238220Y~238330Y~238390Y~238910Y~238990E~327390Y~488190Y~532412Y~541211Y~541330E~541360Y~541519E~541611Y~541620Y~541990Y~561110N~561210Y~561621Y~561720Y~561730N~562112Y~562211Y~562910E~611430N,,Y,XX        
315W9,20040928,75002,03,20040616,1231,2L,TX,23~27~2X~A2~QZ~XS,511210Y~541511Y~541512Y~541513Y~541519E~541611Y~541612Y~541613Y~541614Y~541618Y~541690Y~561320Y~611420Y~811212Y,AJ21~D308,N,A620191109
4EPV7,20060523,22102,11,20030930,1231,2L,VA,23~27~2X~OY,236220Y~237130Y~238210Y~517311Y~518210Y~519190Y~541199Y~541219Y~541330E~541511Y~541512Y~541513Y~541519E~541611Y~541613Y~541618Y~541715E~541930Y~541990Y~561110Y~561210Y~561410Y~561421Y~561422Y~561499Y~561612Y~611420Y~611430Y~811212Y,,Y,A620200210
4QJW9,20070413,19020,01,20040801,1231,2L,PA,23~27~2X~8E~8W~A2~QZ~XS,332510Y~511210Y~518210Y~541330E~541360Y~541511Y~541512Y~541513Y~541519E~541611Y~541612Y~541614Y~541618Y~541690Y~541713Y~561110Y~561311Y~611420Y,AC14~AC31~AC33~AC34~AD94~AR11~AR14~AR24~AR74~AT14~Q517,Y,XX        
32HK4,20041008,90017,34,20040911,1231,2L,CA,27~2X~8E~8W~A2~HQ~XS,518210Y~561410Y~561439Y,D310~D311~R702~T011~T012~T099,Y,XX        
56Z80,20081027,98951,04,20040202,1208,ZZ,WA,23~27~2X~HQ~LJ~PI,236118Y~236210Y~236220Y~237110Y~237120Y~237130Y~237310Y~237990E~238110Y~238130Y~238160Y~238170Y~238210Y~238220Y~238310Y~238320Y~238350Y~238910Y~238990E~561730Y,,Y,A620190805
591Z7,20081118,23462,02,20040324,1231,2L,VA,23~27~2X~A5~OY~QF~XS,336411Y~493110Y~511210Y~518210Y~519120Y~519130Y~519190Y~541330E~541511Y~541512Y~541513Y~541519E~541611Y~541618Y~541990Y~561110Y~561210Y~561320Y~561410Y~561421Y~561990Y~611430Y~611710Y,,Y,A620200826
314T3,20040928,21202,07,20040904,1231,2L,DE,23~27~2X~A5~HQ~OY~QF~XS,221114Y~237130Y~238210Y~334210Y~334413Y~335122Y~335129Y~423690Y~517911Y~517919Y~518210Y~541219Y~541330E~541511Y~541512Y~541513Y~541519E~541611Y~541618Y~541690Y~541990Y~561611Y~561621Y~611430Y~611710Y~811213Y,6115~6117~6210~D302~D306~D308~D310~R702~R704~R799,Y,XX        
31ZJ9,20041001,20601,05,20040917,1231,2L,MD,23~27~2X~8E~8W~A2~JX~OY,531210Y~531311Y~531312Y~531390Y~541211Y~541219Y~541330E~541611Y~541618Y~561110Y~561990Y~621610Y~623110Y,AC94~AC96~AC97~AD36~AD46~AD64~AD65~AD66~AD67~AD96~AE11~AE16~AN46~AN56~AN86~Z1AA~Z1AZ~Z2AA~Z2PZ~Z2QA,N,A620280127
4VM16,20070917,36043,07,20040902,1231,2L,AL,23~2X~A5~OY~QF,561210Y~561710Y~561720Y~562998Y,S207,Y,XX        
5B8U4,20090205,20706,04,20020801,1231,2L,MD,23~27~2X~HQ~PI,236118Y~236210Y~236220Y~237310Y~238110N~238120N~238140N~238190N~238220N~238290N~238320N~238390N~238910N~561210Y~561720Y~561730N~561740N~561790N~562910E~712110Y,,Y,A620210201
32AZ2,20041004,23607,03,20040301,1231,2L,VA,23~27~2X~HQ~OY~XS,221114Y~221122Y~236210Y~236220Y~237110Y~237130Y~238210Y~238220Y~238290Y~238310Y~238910Y~238990E~335999Y~532420Y~541513Y~561210Y~622110Y~721110Y~812930Y,,Y,XX        
5PPX1,20090916,67210,04,20041021,1231,2J,KS,23~27~2X~FR~LJ~MF,332710Y,,N,A620250718
3ZVV5,20050524,32084,04,20040919,1231,2J,FL,27~2X~LJ,525990Y~541219Y~541611Y,R703~R704~R706~R799,N,XX        
37QH5,20050321,20032,98,20040927,1231,2L,DC,23~2X~8E~8W~A2~HQ~OY~XS,236115Y~236116Y~236118Y~236220Y~238290Y~238910Y~561210Y~561720Y~561790Y~562211Y~562910E,C100~C1AA~C1AZ~C1CA~C1CZ~F108~P400~S201~S218,N,A620210516
46AW6,20051011,60617,01,19961106,1231,2L,IL,23~27~2X~HQ~OY,236116Y~236118Y~236220Y~237130Y~238210Y~238310Y~238320Y~238330Y~238340Y~238350Y~238390Y~238990E~331110Y~561621Y~561720Y~562910E,,N,A620230306~XX        
33NC3,20041113,92078,50,20040817,1231,2L,WY,23~27~2X~A5~HQ~LJ~OY~QF,238220Y~325413Y~424910Y~493110Y~493190Y~518210Y~519130Y~541330E~541511Y~541512Y~541513Y~541519E~541611Y~541612Y~541613Y~541614Y~541618Y~541690Y~541990Y~561110Y~561210Y~561320Y~561421Y~561612Y~561710Y~561720Y~561730Y~561790Y~561990Y~611710Y~621111Y~621112Y~621330Y~621399Y~621610Y~623210Y~623990Y~624120Y~624310Y~722310Y~812220Y~812930Y,,Y,A620230509
5GG08,20090514,02115,07,20050621,1231,2L,MA,23~27~2X~HQ~OY,236220Y~541611Y~541614Y,,N,A620241003~XX        
33XT9,20041203,20170,11,20040305,0930,2L,VA,23~27~2X~QZ,518210Y~541330E~541511Y~541512Y~541513Y~541519E~541611Y~541612Y~541613Y~541614Y~541618Y~541990Y~561110N~611420Y~811212Y,7045~D301~D306~D308~D318~D399~R499~R612~R799,N,A620210615
4C8M2,20060316,30474,12,20050920,1231,2L,GA,23~27~2X~8E~8W~A2~HQ~OY~XS,236118Y~236220Y~237110Y~238110Y~238130Y~238140Y~238160Y~238170Y~238210Y~238220Y~238310Y~238320Y~238330Y~238340Y~238350Y~238910Y~238990E,H156~P400~P500~P999~Z1JZ~Z2AA~Z2AZ~Z2CA~Z2CZ~Z2EB~Z2FB~Z2FC~Z2FD~Z2JZ~Z2LB,Y,XX        
327W0,20041027,46240,05,20031215,1231,2L,IN,23~2X~8E~8W~A2~HQ~OY~XS,541611Y~561311Y~561312Y~561320Y~561330Y,,N,A620210425
321P5,20041018,00969,98,19970101,1231,2L,PR,23~27~2X~HQ~PI,237990E~238310Y~238320Y~238330Y~238990E~524113Y~524114Y~524126Y~524210Y~524298Y~541320Y~541620Y~561710Y~561720Y~561730Y~561790Y~562910E,,Y,A620231014
534H9,20080519,30340,06,20030908,1231,2L,GA,23~27~2X~8E~8W~A2~HQ~QZ,236115Y~236116Y~236117Y~236118Y~236210Y~236220Y~237110Y~237310Y~237990E~238120Y~238130Y~238140Y~238160Y~238170Y~238190Y~238210Y~238220Y~238310Y~238320Y~238330Y~238350Y~238390Y~238910Y~238990E~532411Y~541310Y~541330E~541350Y~541360Y~541370Y~541380Y~541511Y~541512Y~541513Y~541611Y~541618Y~541620Y~541690Y~541990Y~561110Y~561210Y~562211Y~562910E~611710Y~811310Y,J061,N,A620210326
3WLN7,20040607,73521,03,19890116,1231,2L,OK,23~27~2X~8E~8W~A2~HQ~NB~OW~XS,212321Y~237110Y~237310Y~238910Y~484110Y~484220Y~488490Y~561110Y~561730Y~562111Y,,Y,XX        
32ZG0,20041102,21401,03,20040617,1231,2L,VA,2X~A5~QF~XS,237120Y~237130Y~237990E~238120Y~238290Y~238990E~314994Y~325991Y~326140Y~326150Y~326199Y~331221Y~332111Y~332311Y~332312Y~332313Y~332322Y~332420Y~332439Y~332510Y~332710Y~332721Y~332811Y~332999Y~333131Y~333922Y~335313Y~336611Y~339999Y~488310Y~541330E~541340N~541380Y~541611Y~541620Y~541715E~541990Y~561110N~561210Y~561910Y~713930N~811310N,1940~2020~2050~4010~4020~4030~4220~9320~9330~AD53~J019~K019~L019~N019~W019,Y,XX        
5FW22,20090507,20720,04,19971231,1231,2L,MD,23~27~2X~HQ~OY~XS,531210Y~531390Y~541110Y~541199Y~541611Y~541612Y~541614Y~541618Y~541690Y~561110Y~561410Y~561990Y~611430Y,R402~R406~R410~R418~R710~R799,Y,A620210731
4C0D8,20060309,00725,98,19991219,0630,2L,PR,23~27~2X~HQ~PI,236220Y~237130Y~238210Y,B543~C222~J059~J061~J062~J063~K059~K061~K062~K063~N059~N061~N062~N063~R425~W061,N,XX        
4EE70,20060515,20770,05,20031230,1231,2L,DC,23~27~2X~HQ~QZ~XS,518210Y~519190Y~541330E~541511Y~541512Y~541513Y~541519E~541611N~541612N~541613N~541614N~541618N~541990N~561499N~561990N,L070~R408,N,XX        
33BS2,20041103,73109,05,20040816,1231,2L,OK,23~2X~LJ~NB~OW,236118Y~236210Y~236220Y~237110Y~237990E~238110Y~238120Y~238130Y~238140Y~238150Y~238160Y~238190Y~238210Y~238220Y~238310Y~238320Y~238330Y~238350Y~238390Y~238910Y~321912Y~321918Y~321999Y~332323Y~337211Y~337212Y~337214Y~337215Y~453920Y~541310Y~541410Y~711510Y,,N,A620200121
36QZ6,20050223,79907,16,20040404,1231,2L,TX,23~27~2X~PI,236210Y~236220Y~238110Y~238140Y~238160Y~238170Y~238190Y~238220Y~238310Y~238320Y~238340Y~238390Y~238910Y~238990E~423910Y,6210~C1AA~C1AB~C1AZ~C1CA~C1EB~Y1AA~Y1AB~Y1AZ~Y1CA~Y1CZ~Y1DA~Y1DB~Y1DZ~Y1EA~Y1EB~Y1EC~Y1EZ~Y1FA~Y1FB~Y1FC~Y1FD~Y1FE~Y1FF~Y1FZ~Y1GA~Y1GB~Y1GZ~Y1HC~Y1JA~Y1JB~Y1JZ~Y1LZ~Y1PA~Y1PZ~Y1QA~Z1AA~Z1AB~Z1AZ~Z1CA~Z1CZ~Z1EB~Z1EZ~Z1FA~Z1FB~Z1FC~Z1FZ~Z1GZ~Z1JZ~Z2AA~Z2AB~Z2AZ~Z2CA~Z2CZ~Z2DA~Z2DB~Z2DZ~Z2EA~Z2EB~Z2EC~Z2EZ~Z2FA~Z2FB~Z2FC~Z2FD~Z2FE~Z2FF~Z2FZ~Z2GA~Z2GB~Z2GC~Z2GD~Z2PZ,Y,XX        
34UY0,20050107,24133,09,20040928,1231,2K,VA,27~2X~8W~A2~LJ,238210Y~335312Y~335911Y~335931Y~335999Y~423430Y,N059,Y,XX        
4P5R3,20070227,20151,10,20030527,1231,2K,VA,23~27~2X~LJ~QZ,236220Y~334111Y~334511Y~519190Y~541110N~541199N~541211Y~541219Y~541330E~541511Y~541512Y~541513Y~541519E~541611Y~541612Y~541613Y~541614Y~541618Y~541690Y~541713Y~541714Y~541715E~541820Y~541990Y~561110N~561210Y~561320Y~561499Y~561621Y~561990N~611430N~611699N~611710Y~621111N~621340N~621399N~621498Y~621999Y~624110N~624190N~624310N,7021,Y,A620210206
34VN3,20050107,23323,04,20040924,1231,2L,VA,23~27~2X~HQ~LJ~OY,236210Y~236220Y~237990E~238160Y~238210Y~238290Y~238310Y~238320Y~238330Y~238350Y~238990E~332999Y~334111Y~541330E~541430Y~541511Y~541512Y~541513Y~541519E~541611Y~541990Y~561210Y~561621Y~611420Y,,Y,A620200511
5XP14,20100317,80525,02,20050103,1231,2L,CO,23~27~2X~NB~OW~XS,518210Y~522292Y~522294Y~522390Y~531311Y~531390Y~541191Y~541219Y~541511Y~541512Y~541611Y~561110Y~561720Y~813990Y~925110 ,AK11~AK15~AK16~D399~R702~R799,Y,A620200929
5G4S2,20090510,92123,52,20000901,1231,2L,CA,23~27~2X~HQ~QZ~XS,323117Y~334614Y~453998Y~518210Y~541430Y~561410Y~561439Y,7530~7610~7690~T001~T012~T099,Y,A620190805
60RS3,20100602,92024,49,20020603,1218,2L,CA,23~27~2X~HQ~NB~OW,221310Y~237210Y~237990E~541330E~541340Y~541370Y~561410Y,,N,A620210320
330C2,20041112,56468,08,20030103,1231,2L,MN,2X~XS,541512Y~541513Y~541519E~561320Y,,N,XX        
33EW5,20041107,96707,02,20040515,1231,2J,HI,23~27~2X~8E~8W~A2~FR~LJ,325510Y~424950Y~425120Y~541350Y~611430Y,H380~H980~L080,Y,A620230813
330F9,20041112,83642,01,20070402,1231,2L,AK,05~1B~23~27~2X~HQ~MF~NB,236210Y~236220Y~237130Y~237310Y~237990E~238120Y~238160Y~238190Y~238210Y~238220Y~238290Y~238330Y~238390Y~238910Y~238990E~314910Y~332999Y~334511Y~488190Y~488210Y~488390Y~493110Y~541310Y~541330E~541340Y~541490Y~541512Y~541513Y~541519E~541611Y~541614Y~541618Y~541690Y~541715E~541990Y~611430Y~811213Y~811219Y,K058~K059~L058~L059~N056~N058~N059,Y,A620250731
7X6A2,20101004,31768,08,19991230,1231,2L,GA,23~27~2X~HQ~OY~XS,236210Y~236220Y~237310Y~238110Y~238160Y~238910Y~238990E~321991Y~321992Y~332311Y~453930Y~493190Y~531120E~532120Y~532411Y~561210Y~561621Y~561720Y~624230Y,Y1EZ~Y1FZ~Y1LA~Y1LB~Z1BD~Z2BD,N,A620200912
65H95,20101004,31768,08,19991230,1231,2L,GA,23~27~2X~HQ~OY~XS,236210Y~236220Y~237310Y~238110Y~238160Y~238910Y~238990E~321991Y~321992Y~332311Y~453930Y~493190Y~531120E~532120Y~532411Y~561210Y~561621Y~561720Y~624230Y,Y1EZ~Y1FZ~Y1LA~Y1LB~Z1BD~Z2BD,N,A620200912
33LX0,20041111,14202,26,20040422,1231,2L,NY,27~2X~A2~HQ~OY~XS,236220Y~541310Y~541410Y,,N,A620200503
50BL4,20080228,85225,09,19960210,1231,2L,AZ,23~27~2X~A5~HQ~PI~QF~XS,236115Y~236116Y~236118Y~236210Y~236220Y~238130Y~238140Y~238160Y~238190Y~238210Y~238220Y~238290Y~238310Y~238320Y~238330Y~238350Y~238390Y~238910Y~238990E~333415Y,J041~L041~N041,Y,A620220215
33QT0,20041116,15901,12,20041025,1231,ZZ,PA,23~27~2X~8E~8W~A2~LJ~QZ,236118Y~238130Y~238140Y~238160Y~238170Y~238190Y~238210Y~238220Y~238290Y~238310Y~238320Y~238330Y~238340Y~238350Y~238390Y~238910Y~334111Y~423430Y~518210Y~531110E~532490Y~541219Y~541330E~541430Y~541511Y~541512Y~541513Y~541519E~541611Y~541930Y~561110Y~561311Y~561320Y~611420Y~611430Y~611630Y~611699Y~611710Y~621111Y~621399Y,,Y,XX        
33RY1,20041117,20152,10,20040518,1231,2L,VA,23~27~2X~A2~LJ~QZ,541330E~541511Y~541512Y~541519E,,N,A620181114
332E1,20041122,30354,05,20041104,1231,2L,GA,23~27~2X~HQ~OY~XS,518210Y~522130Y~524292Y~525110Y~525120Y~541219Y~541519E~541611Y~541612Y~541618Y~541990Y~561110Y~561210Y~561311Y~561312Y~561320Y~561410Y~561421Y~561422Y~561431Y~561439Y~561499Y~561720Y~561990Y~611420Y~611430Y~611710Y~624310Y,AL16~R408~R410~R431~R498~R499~R604~R699~R702~R799~S201,Y,XX        
1WPX5,20020103,93030,26,19980812,1231,2L,CA,23~27~2X~HQ~MF~PI,332710Y~332721Y~332722Y~332999Y~333618Y~336412Y,,Y,A620210113
35KT0,20050121,45640,06,20050101,1231,2L,OH,2X~XS,423510Y~423720Y~423840Y~532412Y~532490Y,,Y,XX        
